
Importing updates of last 12 months into SourceData : XBRU.db.
Checking updates from 20160712 and adding to XBRU.db...

('PINE RIVER CAPITAL MANAGEMENT L.P.', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.58, '20170320', 'XPAR', '20170712_21h22')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.6, '20170315', 'XPAR', '20170712_21h22')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.51, '20170306', 'XPAR', '20170712_21h22')
('PINE RIVER CAPITAL MANAGEMENT L.P.', 'AROUNDTOWN PROPERTY HOLDINGS', 'CY0105562116', 0.67, '20170303', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'BOLLORE', 'FR0000039299', 0.7, '20170306', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'BOLLORE', 'FR0000039299', 0.69, '20170303', 'XPAR', '20170712_21h22')
('INSIGHT INVESTMENT MANAGEMENT (GLOBAL) LIMITED', 'BUREAU VERITAS', 'FR0006174348', 0.38, '20170317', 'XPAR', '20170712_21h22')
('CANADA PENSION PLAN INVESTMENT BOARD', 'CAP GEMINI', 'FR0000125338', 0.41, '20170302', 'XPAR', '20170712_21h22')
('CITADEL ADVISORS LLC', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.51, '20170329', 'XPAR', '20170712_21h22')
('CITADEL ADVISORS LLC', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.49, '20170321', 'XPAR', '20170712_21h22')
('CITADEL ADVISORS LLC', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.54, '20170308', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.89, '20170412', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.99, '20170410', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 1.0, '20170404', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.93, '20170329', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.89, '20170320', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.93, '20170316', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 1.01, '20170309', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.93, '20170307', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.77, '20170301', 'XPAR', '20170712_21h22')
('EMERGING SOVEREIGN GROUP, LLC', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.84, '20170330', 'XPAR', '20170712_21h22')
('EMERGING SOVEREIGN GROUP, LLC', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.97, '20170327', 'XPAR', '20170712_21h22')
('FIR TREE INC.', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.46, '20170307', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 2.1, '20170403', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 2.0, '20170323', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 1.9, '20170316', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 1.8, '20170310', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 1.76, '20170308', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.58, '20170327', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'CASINO GUICHARD-PERRACHON', 'FR0000125585', 0.6, '20170317', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'CELLECTIS', 'FR0010425595', 0.44, '20170329', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'CELLECTIS', 'FR0010425595', 0.57, '20170327', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'CELLECTIS', 'FR0010425595', 0.66, '20170321', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'CELLECTIS', 'FR0010425595', 0.7, '20170315', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'CELLECTIS', 'FR0010425595', 0.62, '20170310', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'CELLECTIS', 'FR0010425595', 0.57, '20170228', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'CGG', 'FR0013181864', 1.71, '20170412', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'CGG', 'FR0013181864', 1.61, '20170321', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'CGG', 'FR0013181864', 1.52, '20170317', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'CGG', 'FR0013181864', 1.49, '20170316', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'CGG', 'FR0013181864', 1.5, '20170303', 'XPAR', '20170712_21h22')
('KAIROS PARTNERS SGR S.P.A.', 'CGG', 'FR0013181864', 0.53, '20170228', 'XPAR', '20170712_21h22')
('UBS ASSET MANAGEMENT (UK) LTD', 'CGG', 'FR0013181864', 3.43, '20170303', 'XPAR', '20170712_21h22')
('UBS ASSET MANAGEMENT (UK) LTD', 'CGG', 'FR0013181864', 3.73, '20170302', 'XPAR', '20170712_21h22')
('UBS ASSET MANAGEMENT (UK) LTD', 'CGG', 'FR0013181864', 3.87, '20170228', 'XPAR', '20170712_21h22')
('WHITEBOX ADVISORS LLC', 'CGG', 'FR0013181864', 1.34, '20170314', 'XPAR', '20170712_21h22')
('CITADEL ADVISORS LLC', 'COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN', 'FR0000121261', 0.43, '20170322', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN', 'FR0000121261', 0.77, '20170323', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN', 'FR0000121261', 0.82, '20170321', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN', 'FR0000121261', 0.98, '20170317', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN', 'FR0000121261', 1.01, '20170307', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'EDENRED', 'FR0010908533', 3.09, '20170404', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'EDENRED', 'FR0010908533', 3.1, '20170329', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'EDENRED', 'FR0010908533', 3.09, '20170328', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'EDENRED', 'FR0010908533', 3.11, '20170323', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'EDENRED', 'FR0010908533', 3.02, '20170301', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'ELECTRICITE DE FRANCE', 'FR0010242511', 0.29, '20170310', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'ELECTRICITE DE FRANCE', 'FR0010242511', 0.58, '20170308', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'ESSILOR INTERNATIONAL', 'FR0000121667', 1.2, '20170404', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'ESSILOR INTERNATIONAL', 'FR0000121667', 1.11, '20170329', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'ESSILOR INTERNATIONAL', 'FR0000121667', 1.0, '20170323', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'ESSILOR INTERNATIONAL', 'FR0000121667', 0.91, '20170320', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'ESSILOR INTERNATIONAL', 'FR0000121667', 0.8, '20170301', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'EUROFINS SCIENTIFIC SE', 'FR0000038259', 0.49, '20170308', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'EUROFINS SCIENTIFIC SE', 'FR0000038259', 0.5, '20170303', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'EUTELSAT COMMUNICATIONS', 'FR0010221234', 0.59, '20170412', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'EUTELSAT COMMUNICATIONS', 'FR0010221234', 0.6, '20170328', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'EUTELSAT COMMUNICATIONS', 'FR0010221234', 0.59, '20170302', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'EUTELSAT COMMUNICATIONS', 'FR0010221234', 0.62, '20170411', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'EUTELSAT COMMUNICATIONS', 'FR0010221234', 0.54, '20170331', 'XPAR', '20170712_21h22')
('CITADEL ADVISORS LLC', 'FAURECIA', 'FR0000121147', 1.11, '20170405', 'XPAR', '20170712_21h22')
('CITADEL ADVISORS LLC', 'FAURECIA', 'FR0000121147', 1.0, '20170324', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'FAURECIA', 'FR0000121147', 1.91, '20170406', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'FAURECIA', 'FR0000121147', 1.83, '20170329', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'FAURECIA', 'FR0000121147', 1.76, '20170328', 'XPAR', '20170712_21h22')
('GLG PARTNERS', 'FAURECIA', 'FR0000121147', 0.48, '20170329', 'XPAR', '20170712_21h22')
('GLG PARTNERS', 'FAURECIA', 'FR0000121147', 0.5, '20170320', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'FAURECIA', 'FR0000121147', 0.45, '20170309', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'FAURECIA', 'FR0000121147', 0.58, '20170302', 'XPAR', '20170712_21h22')
('BOGLE INVESTMENT MANAGEMENT LP', 'GENFIT', 'FR0004163111', 0.51, '20170406', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'GENFIT', 'FR0004163111', 0.59, '20170404', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'GENFIT', 'FR0004163111', 0.6, '20170316', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'GENFIT', 'FR0004163111', 0.59, '20170315', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'GENFIT', 'FR0004163111', 0.61, '20170310', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'GENFIT', 'FR0004163111', 0.52, '20170303', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'GENFIT', 'FR0004163111', 0.48, '20170302', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'GENFIT', 'FR0004163111', 1.02, '20170404', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'GENFIT', 'FR0004163111', 0.91, '20170320', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'GENFIT', 'FR0004163111', 0.87, '20170317', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'GENFIT', 'FR0004163111', 0.77, '20170316', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'GENFIT', 'FR0004163111', 0.66, '20170314', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'GENFIT', 'FR0004163111', 0.59, '20170313', 'XPAR', '20170712_21h22')
('OXFORD ASSET MANAGEMENT LLP', 'GENFIT', 'FR0004163111', 0.61, '20170403', 'XPAR', '20170712_21h22')
('OXFORD ASSET MANAGEMENT LLP', 'GENFIT', 'FR0004163111', 0.5, '20170321', 'XPAR', '20170712_21h22')
('OXFORD ASSET MANAGEMENT LLP', 'GENFIT', 'FR0004163111', 0.49, '20170308', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'GROUPE EUROTUNNEL SE', 'FR0010533075', 1.4, '20170328', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'INGENICO', 'FR0000125346', 2.71, '20170411', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'INGENICO', 'FR0000125346', 2.62, '20170404', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'INGENICO', 'FR0000125346', 2.51, '20170328', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'INGENICO', 'FR0000125346', 2.42, '20170324', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'INGENICO', 'FR0000125346', 2.31, '20170321', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'INGENICO', 'FR0000125346', 2.22, '20170313', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'INGENICO', 'FR0000125346', 2.1, '20170306', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'INGENICO', 'FR0000125346', 2.01, '20170228', 'XPAR', '20170712_21h22')
('BLACKROCK INVESTMENT MANAGEMENT UK LIMITED', 'INGENICO', 'FR0000125346', 0.49, '20170328', 'XPAR', '20170712_21h22')
('CANADA PENSION PLAN INVESTMENT BOARD', 'INGENICO', 'FR0000125346', 0.42, '20170307', 'XPAR', '20170712_21h22')
('CANADA PENSION PLAN INVESTMENT BOARD', 'INGENICO', 'FR0000125346', 0.55, '20170306', 'XPAR', '20170712_21h22')
('CANADA PENSION PLAN INVESTMENT BOARD', 'INGENICO', 'FR0000125346', 0.62, '20170303', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INGENICO', 'FR0000125346', 1.91, '20170331', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INGENICO', 'FR0000125346', 1.88, '20170327', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INGENICO', 'FR0000125346', 1.98, '20170320', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INGENICO', 'FR0000125346', 2.01, '20170310', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INGENICO', 'FR0000125346', 1.92, '20170303', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INGENICO', 'FR0000125346', 1.81, '20170228', 'XPAR', '20170712_21h22')
('SCHRODER INVESTMENT MANAGEMENT LIMITED', 'INGENICO', 'FR0000125346', 0.45, '20170313', 'XPAR', '20170712_21h22')
('SCHRODER INVESTMENT MANAGEMENT LIMITED', 'INGENICO', 'FR0000125346', 0.64, '20170303', 'XPAR', '20170712_21h22')
('CITADEL ADVISORS II LLC', 'INNATE PHARMA', 'FR0010331421', 0.53, '20170309', 'XPAR', '20170712_21h22')
('GREAT POINT PARTNERS,  LLC', 'INNATE PHARMA', 'FR0010331421', 0.41, '20170310', 'XPAR', '20170712_21h22')
('GREAT POINT PARTNERS,  LLC', 'INNATE PHARMA', 'FR0010331421', 0.57, '20170302', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'INNATE PHARMA', 'FR0010331421', 0.69, '20170406', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'INNATE PHARMA', 'FR0010331421', 0.79, '20170330', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'INNATE PHARMA', 'FR0010331421', 0.81, '20170315', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'INNATE PHARMA', 'FR0010331421', 0.79, '20170313', 'XPAR', '20170712_21h22')
('GSA CAPITAL PARTNERS L.L.P.', 'INNATE PHARMA', 'FR0010331421', 0.82, '20170308', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INNATE PHARMA', 'FR0010331421', 1.21, '20170404', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INNATE PHARMA', 'FR0010331421', 1.11, '20170327', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INNATE PHARMA', 'FR0010331421', 1.0, '20170322', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INNATE PHARMA', 'FR0010331421', 0.9, '20170317', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INNATE PHARMA', 'FR0010331421', 0.86, '20170316', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INNATE PHARMA', 'FR0010331421', 0.7, '20170314', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INNATE PHARMA', 'FR0010331421', 0.64, '20170307', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INNATE PHARMA', 'FR0010331421', 0.79, '20170306', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INNATE PHARMA', 'FR0010331421', 0.89, '20170301', 'XPAR', '20170712_21h22')
('MARSHALL WACE LLP', 'INNATE PHARMA', 'FR0010331421', 0.96, '20170228', 'XPAR', '20170712_21h22')
('OXFORD ASSET MANAGEMENT LLP', 'INNATE PHARMA', 'FR0010331421', 0.72, '20170321', 'XPAR', '20170712_21h22')
('OXFORD ASSET MANAGEMENT LLP', 'INNATE PHARMA', 'FR0010331421', 0.6, '20170314', 'XPAR', '20170712_21h22')
('OXFORD ASSET MANAGEMENT LLP', 'INNATE PHARMA', 'FR0010331421', 0.5, '20170309', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'INNATE PHARMA', 'FR0010331421', 0.69, '20170412', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'INNATE PHARMA', 'FR0010331421', 0.76, '20170407', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'INNATE PHARMA', 'FR0010331421', 0.82, '20170329', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'INNATE PHARMA', 'FR0010331421', 0.73, '20170322', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'INNATE PHARMA', 'FR0010331421', 0.6, '20170317', 'XPAR', '20170712_21h22')
('WORLDQUANT LLC', 'INNATE PHARMA', 'FR0010331421', 0.54, '20170315', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'JCDECAUX SA', 'FR0000077919', 0.7, '20170316', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'MERCIALYS', 'FR0010241638', 0.69, '20170407', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'MERCIALYS', 'FR0010241638', 0.79, '20170322', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'MERCIALYS', 'FR0010241638', 0.89, '20170315', 'XPAR', '20170712_21h22')
('MILLENNIUM INTERNATIONAL MANAGEMENT LP', 'MERCIALYS', 'FR0010241638', 0.9, '20170314', 'XPAR', '20170712_21h22')
('AKO CAPITAL LLP', 'NEOPOST S.A.', 'FR0000120560', 0.46, '20170330', 'XPAR', '20170712_21h22')
('AKO CAPITAL LLP', 'NEOPOST S.A.', 'FR0000120560', 0.71, '20170308', 'XPAR', '20170712_21h22')
('AKO CAPITAL LLP', 'NEOPOST S.A.', 'FR0000120560', 0.54, '20170307', 'XPAR', '20170712_21h22')
('BLACKROCK INSTITUTIONAL TRUST COMPANY NATIONAL ASSOCIATION', 'NEOPOST S.A.', 'FR0000120560', 0.57, '20170412', 'XPAR', '20170712_21h22')
('BLACKROCK INSTITUTIONAL TRUST COMPANY NATIONAL ASSOCIATION', 'NEOPOST S.A.', 'FR0000120560', 0.64, '20170411', 'XPAR', '20170712_21h22')
('BLACKROCK INSTITUTIONAL TRUST COMPANY NATIONAL ASSOCIATION', 'NEOPOST S.A.', 'FR0000120560', 0.78, '20170410', 'XPAR', '20170712_21h22')
('BLACKROCK INSTITUTIONAL TRUST COMPANY NATIONAL ASSOCIATION', 'NEOPOST S.A.', 'FR0000120560', 0.81, '20170405', 'XPAR', '20170712_21h22')
('BLACKROCK INSTITUTIONAL TRUST COMPANY NATIONAL ASSOCIATION', 'NEOPOST S.A.', 'FR0000120560', 0.95, '20170331', 'XPAR', '20170712_21h22')
('BLACKROCK INSTITUTIONAL TRUST COMPANY NATIONAL ASSOCIATION', 'NEOPOST S.A.', 'FR0000120560', 1.09, '20170228', 'XPAR', '20170712_21h22')
('COLTRANE MASTER FUND, L.P.', 'NEOPOST S.A.', 'FR0000120560', 1.16, '20170301', 'XPAR', '20170712_21h22')
('OCH-ZIFF MANAGEMENT EUROPE LIMITED', 'NEOPOST S.A.', 'FR0000120560', 0.72, '20170329', 'XPAR', '20170712_21h22')
('OCH-ZIFF MANAGEMENT EUROPE LIMITED', 'NEOPOST S.A.', 'FR0000120560', 0.61, '20170308', 'XPAR', '20170712_21h22')
('CQS UK LLP', 'ORPEA', 'FR0000184798', 2.82, '20170309', 'XPAR', '20170712_21h22')
('CQS UK LLP', 'ORPEA', 'FR0000184798', 2.99, '20170306', 'XPAR', '20170712_21h22')
('NUMERIC INVESTORS, LLC', 'PARROT', 'FR0004038263', 1.21, '20170317', 'XPAR', '20170712_21h22')
('NUMERIC INVESTORS, LLC', 'PARROT', 'FR0004038263', 1.13, '20170314', 'XPAR', '20170712_21h22')
('NUMERIC INVESTORS, LLC', 'PARROT', 'FR0004038263', 1.03, '20170310', 'XPAR', '20170712_21h22')
('NUMERIC INVESTORS, LLC', 'PARROT', 'FR0004038263', 0.9, '20170306', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'PEUGEOT S.A.', 'FR0000121501', 0.79, '20170411', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'PEUGEOT S.A.', 'FR0000121501', 0.81, '20170329', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'PEUGEOT S.A.', 'FR0000121501', 0.73, '20170327', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'PEUGEOT S.A.', 'FR0000121501', 0.6, '20170316', 'XPAR', '20170712_21h22')
('CITADEL EUROPE LLP', 'PEUGEOT S.A.', 'FR0000121501', 0.55, '20170310', 'XPAR', '20170712_21h22')
('VIKING GLOBAL INVESTORS LP', 'PEUGEOT S.A.', 'FR0000121501', 0.7, '20170410', 'XPAR', '20170712_21h22')
('VIKING GLOBAL INVESTORS LP', 'PEUGEOT S.A.', 'FR0000121501', 0.6, '20170403', 'XPAR', '20170712_21h22')
('VIKING GLOBAL INVESTORS LP', 'PEUGEOT S.A.', 'FR0000121501', 0.51, '20170313', 'XPAR', '20170712_21h22')
('CHENAVARI CREDIT PARTNERS LLP', 'PIERRE ET VACANCES', 'FR0000073041', 0.85, '20170315', 'XPAR', '20170712_21h22')
('OCH-ZIFF MANAGEMENT EUROPE LIMITED', 'PIERRE ET VACANCES', 'FR0000073041', 3.17, '20170317', 'XPAR', '20170712_21h22')
('OCH-ZIFF MANAGEMENT EUROPE LIMITED', 'PIERRE ET VACANCES', 'FR0000073041', 3.01, '20170313', 'XPAR', '20170712_21h22')
('OCH-ZIFF MANAGEMENT EUROPE LIMITED', 'PIERRE ET VACANCES', 'FR0000073041', 2.95, '20170308', 'XPAR', '20170712_21h22')
('OCH-ZIFF MANAGEMENT EUROPE LIMITED', 'PIERRE ET VACANCES', 'FR0000073041', 2.88, '20170307', 'XPAR', '20170712_21h22')
('AQR CAPITAL MANAGEMENT, LLC', 'REMY COINTREAU', 'FR0000130395', 2.09, '20170327', 'XPAR', '20170712_21h22')
('GUEVOURA FUND LIMITED', 'SOLOCAL GROUP', 'FR0012938884', 0.0, '20170313', 'XPAR', '20170712_21h22')
('GUEVOURA FUND LIMITED', 'SOLOCAL GROUP', 'FR0012938884', 0.63, '20170310', 'XPAR', '20170712_21h22')
('WHITEBOX ADVISORS LLC', 'SOLOCAL GROUP', 'FR0012938884', 0.0, '20170313', 'XPAR', '20170712_21h22')
('BOSTON PARTNERS GLOBAL INVESTORS INC', 'TELEVISION FRANCAISE 1', 'FR0000054900', 0.81, '20170217', 'XPAR', '20170712_21h22')
('BOSTON PARTNERS GLOBAL INVESTORS INC', 'TELEVISION FRANCAISE 1', 'FR0000054900', 0.96, '20170215', 'XPAR', '20170712_21h22')
('AHL PARTNERS LLP', 'VALLOUREC', 'FR0000120354', 1.25, '20170303', 'XPAR', '20170712_21h22')
('AHL PARTNERS LLP', 'VALLOUREC', 'FR0000120354', 1.12, '20170301', 'XPAR', '20170712_21h22')
('AHL PARTNERS LLP', 'VALLOUREC', 'FR0000120354', 1.03, '20170228', 'XPAR', '20170712_21h22')
('BLACKROCK INSTITUTIONAL TRUST COMPANY NATIONAL ASSOCIATION', 'VALLOUREC', 'FR0000120354', 0.58, '20170411', 'XPAR', '20170712_21h22')
('BLACKROCK INSTITUTIONAL TRUST COMPANY NATIONAL ASSOCIATION', 'VALLOUREC', 'FR0000120354', 0.61, '20170313', 'XPAR', '20170712_21h22')
('BLACKROCK INSTITUTIONAL TRUST COMPANY NATIONAL ASSOCIATION', 'VALLOUREC', 'FR0000120354', 0.5, '20170309', 'XPAR', '20170712_21h22')
('CITADEL ADVISORS II LLC', 'VALLOUREC', 'FR0000120354', 0.58, '20170329', 'XPAR', '20170712_21h22')
('DISCOVERY CAPITAL MANAGEMENT, LLC', 'VALLOUREC', 'FR0000120354', 1.5, '20170410', 'XPAR', '20170712_21h22')
('DISCOVERY CAPITAL MANAGEMENT, LLC', 'VALLOUREC', 'FR0000120354', 1.65, '20170331', 'XPAR', '20170712_21h22')
('DISCOVERY CAPITAL MANAGEMENT, LLC', 'VALLOUREC', 'FR0000120354', 1.75, '20170317', 'XPAR', '20170712_21h22')
('DISCOVERY CAPITAL MANAGEMENT, LLC', 'VALLOUREC', 'FR0000120354', 1.87, '20170309', 'XPAR', '20170712_21h22')
('DISCOVERY CAPITAL MANAGEMENT, LLC', 'VALLOUREC', 'FR0000120354', 1.98, '20170303', 'XPAR', '20170712_21h22')
('KAIROS INVESTMENT MANAGEMENT LIMITED', 'VALLOUREC', 'FR0000120354', 0.54, '20170404', 'XPAR', '20170712_21h22')
